"순 이름 팀 정렬
72 김동엽 22삼DH -0.24 25 90 86 8 21 5 0 2 32 4 0 3 3 0 0 20 0 0 1 .244 .267 .372 .639 .291 79.0 -0.24 -0.30
73 강한울 18삼2B -0.28 83 209 193 20 50 5 2 0 59 8 3 4 12 1 0 34 1 3 0 .259 .306 .306 .612 .279 55.0 -0.28 -1.19
74 배영섭 18삼LF -0.28 69 168 147 15 36 6 0 0 42 13 1 0 16 3 2 35 2 2 0 .245 .331 .286 .617 .286 59.7 -0.28 -0.35
75 김동엽 21삼LF -0.28 69 203 185 20 44 9 0 4 65 24 2 1 10 4 0 42 2 0 4 .238 .286 .351 .637 .297 70.2 -0.28 -0.53
76 조동찬 18삼1B -0.30 28 59 54 5 12 1 0 1 16 2 0 0 4 0 0 14 2 1 0 .222 .276 .296 .572 .258 40.1 -0.30 -0.57
77 김헌곤 20삼RF -0.31 97 283 254 26 63 8 0 3 80 34 7 5 22 3 0 31 7 1 3 .248 .312 .315 .627 .295 67.7 -0.31 -1.15
78 김성훈 19삼2B -0.32 65 88 77 14 14 1 1 1 20 5 4 3 7 0 0 11 0 4 0 .182 .250 .260 .510 .233 31.0 -0.32 -0.22
79 최영진 22삼1B -0.34 32 63 56 2 10 2 0 0 12 5 2 2 6 0 0 14 1 1 0 .179 .258 .214 .472 .230 38.8 -0.34 -0.08
80 박승규 20삼RF -0.34 91 196 182 24 47 11 0 1 61 14 4 5 7 3 0 32 4 4 0 .258 .297 .335 .632 .288 63.6 -0.34 -0.48
"순 이름 팀 정렬
G
타석
타수
득점
안타
2타
3타
홈런
루타
타점
도루
도실
볼넷
사구
고4
삼진
병살
희타
희비
비율
WAR*
WPA"
"WAR*
타율
출루
장타
OPS
wOBA
wRC+"
81 팔카 20삼DH -0.66 51 217 196 17 41 7 0 8 72 23 2 0 18 0 0 58 5 0 3 .209 .272 .367 .639 .288 60.3 -0.66 -0.64
"순 이름 팀 정렬
G
타석
타수
득점
안타
2타
3타
홈런
루타
타점
도루
도실
볼넷
사구
고4
삼진
병살
희타
희비
비율
WAR*
WPA"
"WAR*
타율
출루
장타
OPS
wOBA
wRC+"
1 양의지 19NC 6.69 118 459 390 61 138 26 0 20 224 68 4 3 48 15 4 43 13 0 6 .354 .438 .574 1.012 .452 179.8 6.69 1.88
2 양의지 20NC 6.00 130 528 461 86 151 26 1 33 278 124 5 2 46 14 7 47 11 1 6 .328 .400 .603 1.003 .432 154.3 6.00 3.68
3 양의지 21NDH 5.74 141 570 480 81 156 29 2 30 279 111 2 1 69 11 5 60 12 0 10 .325 .414 .581 .995 .443 165.4 5.74 5.64
4 나성범 20NDH 5.18 130 584 525 115 170 37 2 34 313 112 3 1 49 9 2 148 6 0 1 .324 .390 .596 .987 .430 153.5 5.18 4.30
5 알테어 21NCF 4.91 143 565 492 83 134 19 2 32 253 84 20 5 57 11 2 156 6 0 5 .272 .358 .514 .872 .393 132.0 4.91 2.11
6 박민우 19N2B 4.72 125 526 468 89 161 23 8 1 203 45 18 7 41 9 1 40 10 2 6 .344 .403 .434 .836 .387 135.8 4.72 1.68
7 나성범 18NRF 4.51 144 620 556 110 177 36 3 23 288 91 15 2 44 15 4 131 11 0 5 .318 .381 .518 .899 .387 126.6 4.51 4.73
8 박민우 20N2B 4.47 126 530 467 82 161 27 5 8 222 63 13 6 36 15 2 48 12 2 10 .345 .402 .475 .877 .396 132.6 4.47 1.46
9 알테어 20NCF 4.43 136 546 482 90 134 20 7 31 261 108 22 3 46 12 3 149 10 0 6 .278 .352 .541 .893 .387 124.7 4.43 2.78
10 박석민 20N3B 4.06 123 448 356 58 109 15 0 14 166 63 0 1 75 10 2 62 11 2 4 .306 .436 .466 .902 .411 142.6 4.06 2.64
"순 이름 팀 정렬
G
타석
타수
득점
안타
2타
3타
홈런
루타
타점
도루
도실
볼넷
사구
고4
삼진
병살
희타
희비
비율
WAR*
WPA"
"WAR*
타율
출루
장타
OPS
wOBA
wRC+"
11 나성범 21NRF 3.91 144 623 570 96 160 29 1 33 290 101 1 2 38 11 2 155 5 0 4 .281 .336 .509 .844 .380 124.1 3.91 3.13
12 노진혁 20NSS 3.31 132 484 427 70 117 22 3 20 205 82 0 4 49 5 3 106 8 3 0 .274 .356 .480 .836 .370 114.4 3.31 1.41
13 박석민 19N3B 3.31 112 444 360 49 96 17 1 19 172 74 1 2 65 12 2 69 17 4 3 .267 .393 .478 .871 .393 139.3 3.31 1.42
14 박민우 18N2B 2.93 115 460 411 68 133 22 5 5 180 33 17 5 32 10 3 51 4 3 4 .324 .383 .438 .821 .363 112.9 2.93 0.96
15 노진혁 21NSS 2.90 107 384 330 41 95 22 0 8 141 58 1 1 42 5 0 90 3 4 3 .288 .374 .427 .801 .372 120.4 2.90 0.75
16 노진혁 19NSS 2.39 110 390 348 51 92 23 2 13 158 43 0 1 31 2 2 80 7 6 3 .264 .326 .454 .780 .345 107.2 2.39 -0.48
17 마티니 22NLF 2.31 65 272 239 26 71 19 1 9 119 41 2 1 25 4 3 46 5 0 4 .297 .368 .498 .866 .387 146.3 2.31 0.28
18 손아섭 22NRF 2.09 66 292 260 32 84 20 1 4 118 23 3 3 25 2 1 38 0 0 5 .323 .380 .454 .834 .381 143.9 2.09 1.77
19 모창민 19N1B 2.04 101 386 341 49 104 21 2 10 159 55 3 2 31 3 1 62 8 0 11 .305 .358 .466 .824 .371 124.4 2.04 0.47
20 권희동 20NRF 1.98 123 426 346 67 90 16 0 12 142 50 3 0 58 11 0 72 6 6 5 .260 .379 .410 .789 .360 109.3 1.98 1.68
"순 이름 팀 정렬
G
타석
타수
득점
안타
2타
3타
홈런
루타
타점
도루
도실
볼넷
사구
고4
삼진
병살
희타
희비
비율
WAR*
WPA"
"WAR*
타율
출루
장타
OPS
wOBA
wRC+"
21 강진성 20N1B 1.81 121 432 395 53 122 25 0 12 183 70 9 1 20 9 0 46 11 2 6 .309 .351 .463 .815 .364 112.0 1.81 0.78
22 박건우 22NCF 1.79 49 194 169 20 56 10 0 3 75 30 0 3 18 4 0 26 4 0 3 .331 .402 .444 .846 .392 151.3 1.79 0.22
23 노진혁 18N3B 1.70 125 458 420 52 119 21 4 11 181 42 4 3 33 2 0 92 8 1 2 .283 .337 .431 .768 .337 95.1 1.70 0.72
24 이명기 20NLF 1.70 136 540 477 82 146 18 3 2 176 45 12 7 50 4 0 78 6 5 4 .306 .374 .369 .743 .347 101.8 1.70 1.00
25 나성범 19NCF 1.54 23 106 93 19 34 12 1 4 60 14 2 1 12 1 0 26 2 0 0 .366 .443 .645 1.089 .483 201.0 1.54 0.52
26 스크럭스 18N1B 1.41 142 571 501 75 129 35 0 26 242 97 3 2 55 12 2 144 14 0 3 .257 .343 .483 .826 .355 103.4 1.41 2.57
27 양의지 22NC 1.38 57 227 188 23 46 9 0 7 76 30 1 0 28 8 4 27 8 0 3 .245 .361 .404 .766 .350 120.0 1.38 -0.22
28 이명기 21NLF 1.38 56 232 191 30 56 12 0 2 74 14 5 3 37 1 0 27 2 3 0 .293 .411 .387 .798 .381 126.6 1.38 1.03
29 권희동 19NRF 1.33 116 413 348 37 89 17 0 6 124 41 3 0 50 7 1 60 10 5 3 .256 .358 .356 .714 .334 100.0 1.33 0.18
30 권희동 21NLF 1.32 55 171 133 25 35 3 0 8 62 26 2 0 29 5 1 24 4 1 3 .263 .406 .466 .872 .400 136.7 1.32 0.63
"순 이름 팀 정렬
G
타석
타수
득점
안타
2타
3타
홈런
루타
타점
도루
도실
볼넷
사구
고4
삼진
병살
희타
희비
비율
WAR*
WPA"
"WAR*
타율
출루
장타
OPS
wOBA
wRC+"
31 박석민 21N3B 1.32 59 205 171 27 44 8 0 10 82 41 0 0 27 2 1 43 8 3 2 .257 .361 .480 .841 .377 121.5 1.32 0.01
32 이명기 19NRF 1.18 59 245 219 25 67 7 1 1 79 15 10 1 20 0 1 25 8 4 2 .306 .361 .361 .722 .334 99.5 1.18 -0.43
33 김성욱 18NCF 1.04 111 358 323 49 84 13 2 13 140 45 11 2 29 1 0 64 10 2 3 .260 .320 .433 .754 .326 86.0 1.04 0.42
34 모창민 18N3B 0.95 81 314 287 38 80 10 1 17 143 62 2 3 21 2 0 51 10 0 4 .279 .328 .498 .826 .351 101.4 0.95 1.70
35 권희동 18NLF 0.92 104 391 343 43 97 19 1 8 142 57 1 3 35 4 2 58 5 5 4 .283 .352 .414 .766 .335 92.3 0.92 1.78
36 박석민 18NDH 0.91 103 375 318 40 81 14 1 16 145 55 1 0 39 15 4 80 11 0 3 .255 .360 .456 .816 .354 103.4 0.91 1.51
37 박민우 21N2B 0.83 50 215 180 30 47 5 3 1 61 18 12 3 22 7 0 23 4 4 2 .261 .360 .339 .699 .333 94.8 0.83 -0.50
38 최정원 21N2B 0.80 72 238 212 40 60 4 2 0 68 8 10 7 18 4 0 40 0 4 0 .283 .350 .321 .671 .322 88.4 0.80 -0.60
39 노진혁 22NSS 0.78 43 158 139 16 33 6 0 5 54 20 0 0 18 0 0 42 6 0 1 .237 .323 .388 .711 .330 106.5 0.78 -0.93
40 김주원 21NSS 0.73 69 189 166 20 40 7 1 5 64 16 6 2 17 2 0 57 5 2 2 .241 .316 .386 .701 .324 87.8 0.73 -0.58
"순 이름 팀 정렬
G
타석
타수
득점
안타
2타
3타
홈런
루타
타점
도루
도실
볼넷
사구
고4
삼진
병살
희타
희비
비율
WAR*
WPA"
"WAR*
타율
출루
장타
OPS
wOBA
wRC+"
41 김성욱 19NCF 0.65 116 333 287 38 66 16 1 9 111 36 6 4 29 3 1 69 4 9 5 .230 .303 .387 .689 .306 80.5 0.65 -0.28
42 스몰린스키 19NRF 0.64 55 228 205 32 47 14 1 9 90 42 3 1 16 5 0 31 7 0 2 .229 .298 .439 .737 .332 98.5 0.64 0.78
43 김형준 20NC 0.63 44 82 72 12 22 1 0 3 32 11 0 0 10 0 0 21 1 0 0 .306 .390 .444 .835 .384 124.9 0.63 -0.17
44 김태군 21NC 0.63 102 276 232 23 51 7 0 7 79 24 0 1 21 11 0 30 4 9 3 .220 .311 .341 .651 .301 72.8 0.63 -0.39
45 김기환 22NCF 0.54 49 109 94 19 23 4 1 0 29 4 12 1 11 1 0 30 0 2 1 .245 .327 .309 .636 .298 87.4 0.54 -0.69
46 김태군 20NC 0.53 80 131 113 16 33 6 0 1 42 18 0 0 6 4 0 14 3 7 1 .292 .347 .372 .719 .318 82.6 0.53 0.29
47 김태진 19NLF 0.53 123 399 374 44 103 14 5 5 142 46 12 4 16 1 0 67 3 5 3 .275 .305 .380 .684 .311 83.6 0.53 -1.28
48 베탄코트 19NRF 0.51 53 224 203 23 50 8 0 8 82 29 1 1 18 1 0 51 1 0 2 .246 .308 .404 .712 .326 93.5 0.51 -1.58
49 박민우 22N2B 0.49 39 174 158 15 39 12 0 1 54 11 6 2 11 3 2 23 2 1 1 .247 .306 .342 .648 .298 86.3 0.49 -0.20
50 서호철 22N2B 0.47 52 145 132 21 31 7 0 2 44 11 3 1 8 3 0 27 4 2 0 .235 .294 .333 .627 .291 81.3 0.47 -1.09
"순 이름 팀 정렬
G
타석
타수
득점
안타
2타
3타
홈런
루타
타점
도루
도실
볼넷
사구
고4
삼진
병살
희타
희비
비율
WAR*
WPA"
"WAR*
타율
출루
장타
OPS
wOBA
wRC+"
51 이원재 18NLF 0.47 77 150 138 12 42 10 0 5 67 19 0 2 10 0 0 33 3 0 2 .304 .347 .486 .832 .359 107.4 0.47 -0.17
52 박준영 21N3B 0.43 111 315 273 37 57 7 2 8 92 31 4 3 27 10 0 92 9 3 2 .209 .301 .337 .638 .302 73.0 0.43 -2.04
53 손시헌 19NSS 0.38 68 149 135 17 36 4 1 2 48 10 1 2 5 5 0 23 2 4 0 .267 .317 .356 .673 .308 81.5 0.38 -0.79
54 김찬형 19NSS 0.36 76 154 141 16 39 4 2 1 50 12 3 4 6 4 0 21 1 2 1 .277 .322 .355 .677 .313 85.3 0.36 -0.31
55 이우성 19NLF 0.35 28 81 71 12 19 3 0 3 31 12 0 0 7 0 0 18 1 1 2 .268 .325 .437 .762 .340 102.8 0.35 -0.45
56 모창민 20N1B 0.34 62 149 136 10 41 10 2 2 61 13 0 0 8 1 1 22 5 2 2 .301 .340 .449 .789 .347 100.2 0.34 0.45
57 박준영 22N3B 0.30 35 131 112 12 22 4 0 3 35 10 4 1 16 1 0 31 1 2 0 .196 .302 .313 .615 .290 78.7 0.30 -0.46
58 김찬형 20NSS 0.26 56 72 64 10 19 6 0 0 25 7 3 1 4 1 0 11 0 2 1 .297 .343 .391 .734 .329 89.7 0.26 0.17
59 김주원 22NSS 0.24 25 83 73 9 16 2 1 2 26 8 0 1 6 2 0 29 2 2 0 .219 .296 .356 .653 .298 85.1 0.24 -1.19
60 강진성 19NLF 0.19 41 104 97 11 24 4 1 2 36 14 2 1 3 4 0 20 6 0 0 .247 .298 .371 .669 .311 83.5 0.19 0.18
"순 이름 팀 정렬
G
타석
타수
득점
안타
2타
3타
홈런
루타
타점
도루
도실
볼넷
사구
고4
삼진
병살
희타
희비
비율
WAR*
WPA"
"WAR*
타율
출루
장타
OPS
wOBA
wRC+"
61 강진성 21N1B 0.19 124 462 406 49 101 20 0 7 142 38 9 3 36 14 2 68 12 4 2 .249 .330 .350 .679 .321 86.9 0.19 -1.32
62 권희동 22NRF 0.18 24 82 73 6 18 2 1 1 25 9 0 0 8 0 0 12 1 1 0 .247 .321 .342 .664 .309 93.6 0.18 0.02
63 이원재 19N1B 0.17 94 285 256 31 66 11 0 8 101 36 1 2 20 1 0 47 5 5 3 .258 .311 .395 .705 .318 88.5 0.17 -0.51
64 윤형준 21N1B 0.15 51 81 74 10 22 0 0 5 37 10 0 1 3 0 0 17 2 3 1 .297 .321 .500 .821 .355 107.4 0.15 -0.59
65 전민수 21N 0.15 71 109 98 12 25 3 0 3 37 16 0 0 11 0 1 23 2 0 0 .255 .330 .378 .708 .331 92.6 0.15 0.43
66 정현 21N2B 0.12 56 120 96 9 22 3 1 0 27 7 0 1 14 4 0 20 6 6 0 .229 .351 .281 .632 .302 74.6 0.12 -0.33
67 최준석 18NDH 0.09 93 179 153 7 39 3 0 4 54 24 0 0 24 0 0 41 6 0 2 .255 .352 .353 .705 .324 84.5 0.09 -0.11
68 이명기 22NLF 0.06 35 142 126 9 31 7 1 0 40 7 2 2 10 2 0 24 3 3 1 .246 .309 .317 .627 .291 81.9 0.06 -0.74
69 김찬형 18NSS 0.01 63 160 142 24 33 5 0 1 41 9 4 1 8 8 0 28 1 1 1 .232 .308 .289 .597 .280 55.5 0.01 -0.52
70 정진기 21NLF 0.01 86 199 186 27 43 8 0 6 69 21 6 3 10 1 0 37 2 2 0 .231 .274 .371 .645 .296 69.3 0.01 -0.17
"순 이름 팀 정렬
G
타석
타수
득점
안타
2타
3타
홈런
루타
타점
도루
도실
볼넷
사구
고4
삼진
병살
희타
희비
비율
WAR*
WPA"
"WAR*
타율
출루
장타
OPS
wOBA
wRC+"
71 김형준 19NC -0.00 55 119 107 13 24 5 0 2 35 9 0 0 8 0 0 24 1 4 0 .224 .278 .327 .605 .274 58.5 -0.00 -1.08
72 지석훈 20N3B -0.03 87 142 121 22 25 8 0 1 36 12 1 0 15 2 0 33 4 2 2 .207 .300 .298 .598 .281 57.8 -0.03 -0.86
73 지석훈 19N3B -0.07 76 169 149 15 34 9 0 2 49 15 0 1 10 6 1 37 6 2 2 .228 .299 .329 .628 .290 69.9 -0.07 0.44
74 도태훈 21N3B -0.09 77 76 66 10 12 1 0 1 16 9 1 0 6 4 0 14 3 0 0 .182 .290 .242 .532 .269 52.4 -0.09 -0.57
75 이원재 20N1B -0.09 73 146 132 15 34 5 2 4 55 17 1 0 11 0 1 26 3 2 1 .258 .313 .417 .729 .321 82.5 -0.09 -0.45
76 김준완 20NRF -0.10 45 75 65 8 14 1 0 1 18 5 0 0 10 0 0 9 3 0 0 .215 .320 .277 .597 .292 65.2 -0.10 -0.29
77 윤여운 18NC -0.13 44 79 73 8 14 6 0 1 23 8 0 0 5 0 0 21 1 1 0 .192 .244 .315 .559 .245 32.0 -0.13 -0.25
78 김성욱 20NRF -0.14 104 225 195 32 43 4 1 8 73 26 12 5 17 4 0 40 0 7 2 .221 .294 .374 .668 .295 65.5 -0.14 -0.13
79 손시헌 18NSS -0.16 67 150 128 12 24 4 0 2 34 14 2 0 15 5 0 20 3 1 1 .188 .295 .266 .561 .266 45.2 -0.16 -0.22
80 박준영 20NSS -0.18 32 51 46 4 7 4 0 0 11 3 1 0 2 3 0 17 2 0 0 .152 .235 .239 .474 .230 24.6 -0.18 -0.25
"순 이름 팀 정렬
G
타석
타수
득점
안타
2타
3타
홈런
루타
타점
도루
도실
볼넷
사구
고4
삼진
병살
희타
희비
비율
WAR*
WPA"
"WAR*
타율
출루
장타
OPS
wOBA
wRC+"
81 이상호 19N2B -0.19 102 256 234 30 65 7 0 0 72 12 10 5 9 2 0 22 10 8 3 .278 .307 .308 .614 .281 63.9 -0.19 -1.34
"순 이름 팀 정렬
G
타석
타수
득점
안타
2타
3타
홈런
루타
타점
도루
도실
볼넷
사구
고4
삼진
병살
희타
희비
비율
WAR*
WPA"
"WAR*
타율
출루
장타
OPS
wOBA
wRC+"
1 김하성 19키SS 7.17 139 625 540 112 166 38 2 19 265 104 33 4 70 7 4 80 12 1 7 .307 .389 .491 .880 .397 145.7 7.17 4.52
2 김하성 20키SS 6.83 138 622 533 111 163 24 1 30 279 109 23 2 75 8 3 68 12 3 3 .306 .397 .523 .921 .407 147.0 6.83 4.22
3 이정후 21키CF 6.73 123 544 464 78 167 42 6 7 242 84 10 3 62 9 1 37 8 0 9 .360 .438 .522 .959 .441 165.2 6.73 3.17
4 샌즈 19키RF 6.16 139 613 525 100 160 39 1 28 285 113 1 2 77 6 1 101 17 0 5 .305 .396 .543 .939 .421 163.0 6.16 3.45
5 이정후 20키RF 5.56 140 617 544 85 181 49 5 15 285 101 12 2 59 4 6 47 16 2 8 .333 .397 .524 .921 .406 142.8 5.56 3.81
6 박병호 19키1B 5.46 122 532 432 92 121 22 0 33 242 98 0 1 78 13 5 117 7 0 9 .280 .399 .560 .959 .422 165.8 5.46 2.21
7 이정후 19키LF 4.88 140 630 574 91 193 31 10 6 262 68 13 7 45 4 0 40 15 3 4 .336 .386 .456 .842 .386 135.1 4.88 1.39
8 김혜성 21키SS 4.73 144 634 559 99 170 20 3 3 205 66 46 4 64 1 3 97 8 0 10 .304 .371 .367 .737 .351 106.2 4.73 0.99
9 이정후 22키CF 4.00 65 285 249 37 84 13 2 11 134 46 2 0 32 2 7 14 6 0 2 .337 .414 .538 .952 .424 176.0 4.00 2.79
10 이용규 21키LF 3.10 133 547 459 88 136 16 8 1 171 43 16 2 71 5 2 46 5 6 6 .296 .392 .373 .764 .363 112.7 3.10 1.73
"순 이름 팀 정렬
G
타석
타수
득점
안타
2타
3타
홈런
루타
타점
도루
도실
볼넷
사구
고4
삼진
병살
희타
희비
비율
WAR*
WPA"
"WAR*
타율
출루
장타
OPS
wOBA
wRC+"
11 박동원 21키C 3.09 131 481 413 61 103 21 0 22 190 83 2 0 53 7 0 114 12 5 3 .249 .342 .460 .803 .364 120.5 3.09 1.29
12 박동원 19키C 2.92 112 361 317 50 94 15 1 10 141 55 1 0 34 2 0 56 10 7 1 .297 .367 .445 .812 .367 125.2 2.92 1.37
13 김혜성 20키2B 2.72 142 553 499 80 142 24 6 7 199 61 25 7 46 2 0 94 6 2 4 .285 .345 .399 .744 .341 98.7 2.72 1.38
14 서건창 19키2B 2.34 113 486 426 67 128 23 3 2 163 41 17 3 49 3 1 50 5 3 5 .300 .373 .383 .755 .352 112.6 2.34 0.10
15 박동원 20키C 2.24 112 372 324 45 81 21 0 12 138 50 0 0 38 6 0 68 10 2 2 .250 .338 .426 .764 .345 104.5 2.24 0.23
16 김혜성 22키2B 2.21 67 294 262 42 73 7 4 2 94 28 25 3 30 0 2 46 5 0 2 .279 .350 .359 .709 .331 107.6 2.21 0.90
17 서건창 20키DH 2.17 135 595 484 79 134 28 5 5 187 52 24 10 91 5 1 58 8 5 10 .277 .390 .386 .776 .361 111.4 2.17 1.19
18 김혜성 19키2B 1.90 122 387 348 57 96 17 6 0 125 32 20 3 29 2 1 85 4 4 4 .276 .332 .359 .691 .319 88.1 1.90 0.25
19 박준태 20키CF 1.89 128 443 347 71 85 13 1 5 115 29 5 1 65 19 0 120 4 9 3 .245 .389 .331 .721 .344 101.8 1.89 0.81
20 박병호 20키1B 1.81 93 383 309 56 69 7 0 21 139 66 0 0 57 9 2 114 8 0 8 .223 .353 .450 .802 .357 115.7 1.81 0.50
"순 이름 팀 정렬
G
타석
타수
득점
안타
2타
3타
홈런
루타
타점
도루
도실
볼넷
사구
고4
삼진
병살
희타
희비
비율
WAR*
WPA"
"WAR*
타율
출루
장타
OPS
wOBA
wRC+"
21 서건창 21키2B 1.70 76 332 277 45 72 12 1 4 98 28 6 4 45 6 2 43 9 1 3 .260 .372 .354 .725 .348 105.4 1.70 0.43
22 송우현 21키RF 1.51 69 282 250 34 74 17 2 3 104 42 1 1 28 2 1 49 4 1 1 .296 .370 .416 .786 .368 117.4 1.51 0.62
23 박병호 21키1B 1.47 118 477 409 48 93 23 0 20 176 76 0 1 47 14 3 141 9 0 7 .227 .323 .430 .753 .343 106.4 1.47 0.01
24 허정협 20키LF 1.28 111 360 314 45 84 12 0 10 126 43 0 0 40 2 0 73 7 3 1 .268 .353 .401 .754 .346 104.5 1.28 1.38
25 푸이그 22키RF 1.20 64 271 237 33 55 15 0 8 94 32 5 0 27 6 1 55 3 0 1 .232 .325 .397 .721 .333 113.2 1.20 -0.07
26 이지영 20키C 1.14 101 289 262 22 81 10 2 0 95 36 1 1 19 4 1 28 8 3 1 .309 .364 .363 .726 .338 95.4 1.14 0.37
27 송성문 22키3B 1.09 67 285 267 30 67 14 3 6 105 40 0 0 15 0 2 34 4 0 3 .251 .288 .393 .681 .308 93.3 1.09 -0.26
28 송성문 21키3B 0.94 66 274 245 30 61 10 1 6 91 33 0 0 25 1 0 42 2 2 1 .249 .320 .371 .691 .323 90.2 0.94 0.26
29 이지영 19키C 0.88 106 331 308 40 87 5 1 1 97 39 5 1 15 1 1 28 14 6 1 .282 .317 .315 .632 .293 73.3 0.88 -1.51
30 김웅빈 21키3B 0.78 97 278 231 23 55 13 1 5 85 34 1 1 34 9 2 73 2 2 2 .238 .355 .368 .723 .341 101.6 0.78 0.26
"순 이름 팀 정렬
G
타석
타수
득점
안타
2타
3타
홈런
루타
타점
도루
도실
볼넷
사구
고4
삼진
병살
희타
희비
비율
WAR*
WPA"
"WAR*
타율
출루
장타
OPS
wOBA
wRC+"
31 김웅빈 20키1B 0.75 73 235 207 25 57 13 0 8 94 31 1 0 17 3 1 65 6 5 3 .275 .335 .454 .789 .344 104.1 0.75 0.14
32 전병우 20키3B 0.71 119 402 359 46 85 13 3 8 128 48 7 0 37 2 0 100 7 2 2 .237 .310 .357 .667 .307 77.8 0.71 0.20
33 김휘집 22키SS 0.63 36 115 96 17 26 5 0 0 31 9 0 0 13 3 0 35 1 1 2 .271 .368 .323 .691 .330 106.9 0.63 0.28
34 임병욱 19키CF 0.57 117 419 379 39 92 17 5 0 119 41 10 2 23 11 0 110 6 6 0 .243 .305 .314 .619 .290 69.1 0.57 0.33
35 김수환 22키1B 0.55 24 79 67 9 17 4 0 3 30 8 0 0 10 1 0 22 0 1 0 .254 .359 .448 .807 .367 137.5 0.55 -0.08
36 장영석 19키3B 0.53 119 413 372 41 92 15 0 7 128 62 0 0 27 9 0 77 14 0 5 .247 .310 .344 .654 .307 83.4 0.53 0.11
37 전병우 21키3B 0.44 114 260 213 35 40 8 0 6 66 31 3 1 33 9 0 82 0 4 1 .188 .320 .310 .630 .304 78.4 0.44 -0.20
38 김주형 22키SS 0.44 40 120 102 13 20 7 1 1 32 5 1 0 4 13 0 29 3 0 1 .196 .308 .314 .622 .300 85.4 0.44 -0.87
39 러셀 20키2B 0.42 65 271 244 22 62 14 0 2 82 31 2 0 22 2 1 37 6 0 3 .254 .317 .336 .653 .305 75.0 0.42 -1.03
40 이지영 21키C 0.33 108 257 232 29 63 5 1 0 70 30 3 1 19 1 2 17 10 2 3 .272 .326 .302 .627 .299 71.1 0.33 -0.87
"순 이름 팀 정렬
G
타석
타수
득점
안타
2타
3타
홈런
루타
타점
도루
도실
볼넷
사구
고4
삼진
병살
희타
희비
비율
WAR*
WPA"
"WAR*
타율
출루
장타
OPS
wOBA
wRC+"
41 크레익 21키1B 0.30 61 247 222 25 55 12 0 6 85 30 0 1 20 4 1 43 4 0 1 .248 .320 .383 .703 .328 93.9 0.30 -0.52
42 김주형 21키SS 0.30 36 70 50 5 9 3 0 0 12 5 1 0 4 13 0 15 0 3 0 .180 .388 .240 .628 .324 86.2 0.30 0.13
43 박찬혁 22키DH 0.29 38 137 125 13 26 5 0 6 49 16 0 1 8 4 0 54 0 0 0 .208 .277 .392 .669 .308 97.8 0.29 -0.02
44 김규민 19키LF 0.28 94 250 222 33 55 8 1 3 74 24 2 4 22 4 0 68 4 0 2 .248 .324 .333 .657 .312 86.0 0.28 -0.62
45 김태진 22키LF 0.21 20 84 78 14 24 2 0 0 26 4 0 2 4 0 0 7 0 1 1 .308 .337 .333 .671 .312 94.5 0.21 -0.17
46 김주형 20키3B 0.19 39 50 43 8 10 3 0 1 16 6 0 1 4 2 0 10 0 1 0 .233 .327 .372 .699 .319 85.8 0.19 -0.33
47 김웅빈 22키DH 0.18 17 58 51 11 13 3 0 1 19 6 0 1 7 0 1 19 0 0 0 .255 .345 .373 .717 .331 110.1 0.18 -0.26
48 변상권 20키CF 0.14 35 64 62 7 17 5 0 1 25 16 0 0 1 0 0 20 2 0 1 .274 .281 .403 .685 .305 76.5 0.14 0.15
49 이지영 22키C 0.13 62 200 185 10 42 5 3 0 53 15 0 0 11 0 0 24 5 4 0 .227 .270 .286 .557 .258 55.8 0.13 -1.68
50 전병우 22키1B 0.11 61 166 143 10 31 5 0 5 51 14 0 0 12 4 0 41 4 6 1 .217 .294 .357 .650 .292 85.1 0.11 -0.83
"순 이름 팀 정렬
G
타석
타수
득점
안타
2타
3타
홈런
루타
타점
도루
도실
볼넷
사구
고4
삼진
병살
희타
희비
비율
WAR*
WPA"
"WAR*
타율
출루
장타
OPS
wOBA
wRC+"
51 김재현 21키C 0.03 39 51 46 2 10 7 0 0 17 8 0 1 3 0 0 12 1 2 0 .217 .265 .370 .635 .282 58.8 0.03 -0.21
52 박준태 21키RF 0.03 27 58 46 10 9 3 0 0 12 4 1 0 10 2 0 16 0 0 0 .196 .362 .261 .623 .321 86.6 0.03 -0.18
53 박주홍 22키LF 0.03 20 56 48 4 11 1 1 0 14 3 0 0 8 0 1 18 1 0 0 .229 .339 .292 .631 .299 84.7 0.03 -0.21
54 김준완 22키LF -0.04 38 96 73 11 14 2 1 0 18 4 0 0 16 3 0 14 1 2 2 .192 .351 .247 .598 .295 82.2 -0.04 -0.06
55 프레이타스 21키DH -0.04 43 148 139 13 36 10 0 2 52 14 0 0 7 1 0 29 7 0 1 .259 .297 .374 .671 .313 81.8 -0.04 -0.65
56 박정음 19키LF -0.09 60 88 71 13 14 2 1 0 18 7 6 5 11 5 0 31 1 1 0 .197 .345 .254 .598 .300 75.9 -0.09 -0.14
57 허정협 19키LF -0.13 37 77 68 3 16 1 0 0 17 8 0 0 7 1 0 19 1 0 1 .235 .312 .250 .562 .277 61.9 -0.13 -0.34
58 주효상 20키C -0.14 63 101 84 6 16 4 0 0 20 7 0 0 13 0 0 26 0 3 1 .190 .296 .238 .534 .257 43.7 -0.14 0.07
